"Paper.DOI","Author.Names","gender","certainty","Author.Position.Per.Paper","PositionRegion"
"10.1109/TVCG.2012.281","Stefan Guthe","male",0.833333333333333,3,"M"
"10.1109/TVCG.2012.281","Stephan Wenger","male",1,1,"F"
"10.1109/TVCG.2012.282","Christoph Müller 0001","male",0.8,3,"M"
"10.1109/TVCG.2012.282","Guido Reina","male",0.8,4,"M"
"10.1109/TVCG.2012.282","Hans-Rainer Trebin","male",1,6,"M"
"10.1109/TVCG.2012.282","Johannes Roth","male",0.8,5,"M"
"10.1109/TVCG.2012.282","Philipp Beck","male",1,2,"M"
"10.1109/TVCG.2012.282","Sebastian Grottel","male",0.857142857142857,1,"F"
"10.1109/TVCG.2012.282","Thomas Ertl","male",0.833333333333333,7,"L"
"10.1109/TVCG.2012.283","Hans Hagen","male",1,6,"L"
"10.1109/TVCG.2012.283","Harald Obermaier","male",1,3,"M"
"10.1109/TVCG.2012.283","John A. Peterson","male",0.857142857142857,2,"M"
"10.1109/TVCG.2012.283","Kenneth I. Joy","male",1,5,"M"
"10.1109/TVCG.2012.283","Louise H. Kellogg","female",1,4,"M"
"10.1109/TVCG.2012.283","Simon Schröder","male",1,1,"F"
"10.1109/TVCG.2012.284","Filip Sadlo","male",0.833333333333333,2,"M"
"10.1109/TVCG.2012.284","Steffen Frey","male",0.8,1,"F"
"10.1109/TVCG.2012.284","Thomas Ertl","male",0.833333333333333,3,"L"
"10.1109/TVCG.2012.285","Guo-Xun Yuan","male",1,2,"M"
"10.1109/TVCG.2012.285","Kwan-Liu Ma","male",1,3,"L"
"10.1109/TVCG.2012.285","Yingcai Wu","male",1,1,"F"
"10.1109/TVCG.2012.286","Aaditya G. Landge","male",0.8,1,"F"
"10.1109/TVCG.2012.286","Abhinav Bhatele","male",0.8,3,"M"
"10.1109/TVCG.2012.286","Joshua A. Levine","male",1,2,"M"
"10.1109/TVCG.2012.286","Katherine E. Isaacs","female",1,4,"M"
"10.1109/TVCG.2012.286","Martin Schulz 0001","male",1,6,"M"
"10.1109/TVCG.2012.286","Peer-Timo Bremer","male",1,8,"M"
"10.1109/TVCG.2012.286","Steve H. Langer","male",1,7,"M"
"10.1109/TVCG.2012.286","Todd Gamblin","male",0.833333333333333,5,"M"
"10.1109/TVCG.2012.286","Valerio Pascucci","male",1,9,"L"
"10.1109/TVCG.2012.287","Aaron Knoll","male",1,3,"M"
"10.1109/TVCG.2012.287","Andrzej Staszczak","male",0.8,6,"L"
"10.1109/TVCG.2012.287","David J. Duke","male",1,1,"F"
"10.1109/TVCG.2012.287","Hai Ah Nam","male",0.666666666666667,5,"M"
"10.1109/TVCG.2012.287","Hamish Carr","male",0.8,2,"M"
"10.1109/TVCG.2012.287","Nicolas Schunck","male",0.8,4,"M"
"10.1109/TVCG.2012.288","David Trimm","male",1,1,"F"
"10.1109/TVCG.2012.288","Marie desJardins","female",1,3,"L"
"10.1109/TVCG.2012.288","Penny Rheingans","female",0.75,2,"M"
"10.1109/TVCG.2012.291","David Lazer","male",1,4,"M"
"10.1109/TVCG.2012.291","Huamin Qu","male",1,6,"L"
"10.1109/TVCG.2012.291","Nan Cao","female",1,1,"F"
"10.1109/TVCG.2012.291","Shixia Liu","female",1,5,"M"
"10.1109/TVCG.2012.291","Xiaohua Sun","unisex",1,3,"M"
"10.1109/TVCG.2012.291","Yu-Ru Lin","female",1,2,"M"
"10.1109/TVCG.2012.292","Alexander Wiebel","male",1,1,"F"
"10.1109/TVCG.2012.292","David Foerster","male",1,3,"M"
"10.1109/TVCG.2012.292","Frans Vos","male",1,2,"M"
"10.1109/TVCG.2012.292","Hans-Christian Hege","male",1,4,"L"
"10.1109/TVCG.2013.119","Bongshin Lee","female",1,4,"M"
"10.1109/TVCG.2013.119","Danyel Fisher","male",0.8,5,"M"
"10.1109/TVCG.2013.119","Eytan Adar","male",1,6,"L"
"10.1109/TVCG.2013.119","Jessica Hullman","female",1,1,"F"
"10.1109/TVCG.2013.119","Nathalie Henry Riche","female",0.8,3,"M"
"10.1109/TVCG.2013.119","Steven M. Drucker","male",1,2,"M"
"10.1109/TVCG.2013.120","Hans-Jörg Schulz","male",1,1,"F"
"10.1109/TVCG.2013.120","Heidrun Schumann","female",1,4,"L"
"10.1109/TVCG.2013.120","Magnus Heitzler","male",1,3,"M"
"10.1109/TVCG.2013.120","Thomas Nocke","male",0.833333333333333,2,"M"
"10.1109/TVCG.2013.121","Bret Jackson","male",1,1,"F"
"10.1109/TVCG.2013.121","Daniel F. Keefe","male",0.888888888888889,5,"L"
"10.1109/TVCG.2013.121","David Schroeder","male",1,3,"M"
"10.1109/TVCG.2013.121","Kimani C. Toussaint","male",0.8,4,"M"
"10.1109/TVCG.2013.121","Tung Yuen Lau","male",0.8,2,"M"
"10.1109/TVCG.2013.122","Eduard Gröller","male",1,4,"L"
"10.1109/TVCG.2013.122","Harald Piringer","male",1,2,"M"
"10.1109/TVCG.2013.122","Johannes Kehrer","male",0.8,1,"F"
"10.1109/TVCG.2013.122","Wolfgang Berger","male",0.8,3,"M"
"10.1109/TVCG.2013.123","Kwan-Liu Ma","male",1,3,"L"
"10.1109/TVCG.2013.123","Wei-Hsien Hsu","male",1,1,"F"
"10.1109/TVCG.2013.123","Yubo Zhang","male",1,2,"M"
"10.1109/TVCG.2013.124","Matthew Brehmer","male",1,1,"F"
"10.1109/TVCG.2013.124","Tamara Munzner","female",0.833333333333333,2,"L"
"10.1109/TVCG.2013.125","Harald Piringer","male",1,2,"L"
"10.1109/TVCG.2013.125","Thomas Mühlbacher","male",0.833333333333333,1,"F"
"10.1109/TVCG.2013.126","Jian Chen","female",0.666666666666667,3,"M"
"10.1109/TVCG.2013.126","Michael Sedlmair","male",1,4,"M"
"10.1109/TVCG.2013.126","Petra Isenberg","female",0.857142857142857,2,"M"
"10.1109/TVCG.2013.126","Tobias Isenberg 0001","male",1,1,"F"
"10.1109/TVCG.2013.126","Torsten Möller","male",0.8,5,"L"
"10.1109/TVCG.2013.127","Arie E. Kaufman","male",0.8,2,"L"
"10.1109/TVCG.2013.127","Charilaos Papadopoulos","male",1,1,"F"
"10.1109/TVCG.2013.128","Samer S. Barakat","male",0.8,1,"F"
"10.1109/TVCG.2013.128","Xavier Tricoche","male",1,2,"L"
"10.1109/TVCG.2013.129","Daniel Weiskopf","male",0.888888888888889,3,"L"
"10.1109/TVCG.2013.129","Filip Sadlo","male",0.833333333333333,2,"M"
"10.1109/TVCG.2013.129","Marco Ament","male",0.8,1,"F"
"10.1109/TVCG.2013.130","Robert E. Roth","male",0.857142857142857,1,"F"
"10.1109/TVCG.2013.131","Harish Doraiswamy","male",0.8,1,"F"
"10.1109/TVCG.2013.131","Ravi S. Nanjundiah","male",0.8,3,"L"
"10.1109/TVCG.2013.131","Vijay Natarajan","male",0.8,2,"M"
"10.1109/TVCG.2013.132","Aidan Slingsby","male",0.714285714285714,2,"M"
"10.1109/TVCG.2013.132","B. L. William Wong","male",1,8,"M"
"10.1109/TVCG.2013.132","Derek Stephens","male",1,7,"M"
"10.1109/TVCG.2013.132","Jason Dykes","male",1,3,"M"
"10.1109/TVCG.2013.132","Jo Wood","male",0.6,5,"M"
"10.1109/TVCG.2013.132","Kai Xu 0003","male",0.833333333333333,4,"M"
"10.1109/TVCG.2013.132","Phong H. Nguyen","male",0.8,6,"M"
"10.1109/TVCG.2013.132","Rick Walker","male",1,1,"F"
"10.1109/TVCG.2013.132","Yongjun Zheng","male",1,9,"L"
"10.1109/TVCG.2013.133","Ayan Biswas","male",0.8,1,"F"
"10.1109/TVCG.2013.133","Han-Wei Shen","male",1,3,"M"
"10.1109/TVCG.2013.133","Jonathan Woodring","male",1,4,"L"
"10.1109/TVCG.2013.133","Soumya Dutta","female",1,2,"M"
"10.1109/TVCG.2013.134","Pierre Dragicevic","male",1,2,"L"
"10.1109/TVCG.2013.134","Yvonne Jansen","female",1,1,"F"
"10.1109/TVCG.2013.135","Arie E. Kaufman","male",0.8,4,"M"
"10.1109/TVCG.2013.135","Feng Luo 0002","male",0.833333333333333,7,"L"
"10.1109/TVCG.2013.135","Jian Sun","male",0.666666666666667,5,"M"
"10.1109/TVCG.2013.135","Jie Gao","female",0.666666666666667,6,"M"
"10.1109/TVCG.2013.135","Xianfeng Gu","male",1,3,"M"
"10.1109/TVCG.2013.135","Xin Zhao","unisex",1,1,"F"
"10.1109/TVCG.2013.135","Zhengyu Su","male",1,2,"M"
"10.1109/TVCG.2013.137","David R. Karger","male",1,2,"M"
"10.1109/TVCG.2013.137","Eirik Bakke","male",0.8,1,"F"
"10.1109/TVCG.2013.137","Rob Miller","male",0.833333333333333,3,"L"
"10.1109/TVCG.2013.138","Hank Childs","male",0.833333333333333,6,"M"
"10.1109/TVCG.2013.138","Harald Obermaier","male",1,4,"M"
"10.1109/TVCG.2013.138","Kenneth I. Joy","male",1,7,"L"
"10.1109/TVCG.2013.138","Kevin Bensema","male",0.857142857142857,2,"M"
"10.1109/TVCG.2013.138","Luke J. Gosink","male",1,1,"F"
"10.1109/TVCG.2013.138","Michael Henry","male",1,5,"M"
"10.1109/TVCG.2013.138","Trenton Pulsipher","male",1,3,"M"
"10.1109/TVCG.2013.139","Arie E. Kaufman","male",0.8,5,"L"
"10.1109/TVCG.2013.139","Krishna Chaitanya Gurijala","male",1,1,"F"
"10.1109/TVCG.2013.139","Rui Shi","male",0.8,2,"M"
"10.1109/TVCG.2013.139","Wei Zeng","male",0.75,3,"M"
"10.1109/TVCG.2013.139","Xianfeng Gu","male",1,4,"M"
"10.1109/TVCG.2013.140","Heike Hofmann","female",1,1,"F"
"10.1109/TVCG.2013.140","Marie Vendettuoli","female",1,2,"L"
"10.1109/TVCG.2013.141","Christoph Garth","male",0.8,3,"M"
"10.1109/TVCG.2013.141","Harald Obermaier","male",1,2,"M"
"10.1109/TVCG.2013.141","Kenneth I. Joy","male",1,4,"L"
"10.1109/TVCG.2013.141","Mathias Hummel","male",1,1,"F"
"10.1109/TVCG.2013.142","Ali Al-Awami","male",0.777777777777778,2,"M"
"10.1109/TVCG.2013.142","Hanspeter Pfister","male",1,5,"M"
"10.1109/TVCG.2013.142","Jeff Lichtman","male",1,4,"M"
"10.1109/TVCG.2013.142","Johanna Beyer","female",1,1,"F"
"10.1109/TVCG.2013.142","Markus Hadwiger","male",1,6,"L"
"10.1109/TVCG.2013.142","Narayanan Kasthuri","male",1,3,"M"
"10.1109/TVCG.2013.143","Mahsa Mirzargar","female",0.833333333333333,2,"M"
"10.1109/TVCG.2013.143","Robert Michael Kirby","male",0.857142857142857,3,"L"
"10.1109/TVCG.2013.143","Ross T. Whitaker","male",1,1,"F"
"10.1109/TVCG.2013.144","Hanqi Guo","male",1,1,"F"
"10.1109/TVCG.2013.144","Jian Huang","male",0.666666666666667,3,"M"
"10.1109/TVCG.2013.144","Xiaomin Zhu","female",1,4,"L"
"10.1109/TVCG.2013.144","Xiaoru Yuan","male",1,2,"M"
"10.1109/TVCG.2013.145","Aidan Slingsby","male",0.714285714285714,8,"M"
"10.1109/TVCG.2013.145","Alexander Kachkaev","male",1,7,"M"
"10.1109/TVCG.2013.145","Alison Duffy","female",1,6,"M"
"10.1109/TVCG.2013.145","Graham Dove","male",0.833333333333333,5,"M"
"10.1109/TVCG.2013.145","Iain Dillingham","male",0.8,4,"M"
"10.1109/TVCG.2013.145","Jason Dykes","male",1,2,"M"
"10.1109/TVCG.2013.145","Jo Wood","male",0.6,9,"L"
"10.1109/TVCG.2013.145","Sara Jones","female",1,3,"M"
"10.1109/TVCG.2013.145","Sarah Goodwin","female",1,1,"F"
"10.1109/TVCG.2013.146","Arthur G. Telea","male",0.833333333333333,3,"M"
"10.1109/TVCG.2013.146","Bertjan Broeksema","male",1,1,"F"
"10.1109/TVCG.2013.146","Paolo Crisafulli","male",0.8,4,"L"
"10.1109/TVCG.2013.146","Thomas Baudel","male",0.833333333333333,2,"M"
"10.1109/TVCG.2013.147","Arthur G. Erdman","male",0.833333333333333,3,"M"
"10.1109/TVCG.2013.147","Chi-Lun Lin","unisex",1,2,"M"
"10.1109/TVCG.2013.147","Dane M. Coffey","male",0.833333333333333,1,"F"
"10.1109/TVCG.2013.147","Daniel F. Keefe","male",0.888888888888889,4,"L"
"10.1109/TVCG.2013.148","Dilip Mathew Thomas","male",0.8,1,"F"
"10.1109/TVCG.2013.148","Vijay Natarajan","male",0.8,2,"L"
"10.1109/TVCG.2013.149","Michael J. McGuffin","male",1,2,"L"
"10.1109/TVCG.2013.149","Sébastien Rufiange","male",1,1,"F"
"10.1109/TVCG.2013.150","Cong Guo","male",0.8,4,"L"
"10.1109/TVCG.2013.150","Donghao Ren","male",1,2,"M"
"10.1109/TVCG.2013.150","Xiaoru Yuan","male",1,1,"F"
"10.1109/TVCG.2013.150","Zuchao Wang","male",1,3,"M"
"10.1109/TVCG.2013.151","Christopher Mears","male",1,4,"L"
"10.1109/TVCG.2013.151","Kim Marriott","male",0.857142857142857,3,"M"
"10.1109/TVCG.2013.151","Nathalie Henry Riche","female",0.8,2,"M"
"10.1109/TVCG.2013.151","Tim Dwyer","male",1,1,"F"
"10.1109/TVCG.2013.152","Han-Wei Shen","male",1,2,"L"
"10.1109/TVCG.2013.152","Teng-Yok Lee","male",1,1,"F"
"10.1109/TVCG.2013.153","Melanie Tory","female",0.833333333333333,3,"L"
"10.1109/TVCG.2013.153","Michael Sedlmair","male",1,1,"F"
"10.1109/TVCG.2013.153","Tamara Munzner","female",0.833333333333333,2,"M"
"10.1109/TVCG.2013.154","Alexander Lex","male",1,1,"F"
"10.1109/TVCG.2013.154","Anne Mai Wassermann","female",1,6,"M"
"10.1109/TVCG.2013.154","Christian Partl","male",0.875,2,"M"
"10.1109/TVCG.2013.154","Denis Kalkofen","male",1,3,"M"
"10.1109/TVCG.2013.154","Dieter Schmalstieg","male",0.8,7,"M"
"10.1109/TVCG.2013.154","Hanspeter Pfister","male",1,8,"L"
"10.1109/TVCG.2013.154","Marc Streit","male",0.8,4,"M"
"10.1109/TVCG.2013.154","Samuel Gratzl","male",1,5,"M"
"10.1109/TVCG.2013.155","Chelsea S. Yeh","female",1,2,"M"
"10.1109/TVCG.2013.155","Hanspeter Pfister","male",1,7,"L"
"10.1109/TVCG.2013.155","Krzysztof Z. Gajos","male",0.8,5,"M"
"10.1109/TVCG.2013.155","Madelaine Boyd","female",0.833333333333333,3,"M"
"10.1109/TVCG.2013.155","Margo I. Seltzer","female",0.833333333333333,6,"M"
"10.1109/TVCG.2013.155","Michelle Borkin","female",0.833333333333333,1,"F"
"10.1109/TVCG.2013.155","Peter Macko","male",1,4,"M"
"10.1109/TVCG.2013.156","Guy-Warwick Evans","male",1,3,"M"
"10.1109/TVCG.2013.156","Kedar Shrikhande","male",1,4,"L"
"10.1109/TVCG.2013.156","Maria-Elena Froese","female",1,1,"F"
"10.1109/TVCG.2013.156","Melanie Tory","female",0.833333333333333,2,"M"
"10.1109/TVCG.2013.157","Michael Gleicher","male",1,1,"F"
"10.1109/TVCG.2013.158","Andrea Brambilla","unisex",1,2,"L"
"10.1109/TVCG.2013.158","Július Parulek","male",1,1,"F"
"10.1109/TVCG.2013.159","Hans-Christian Hege","male",1,4,"M"
"10.1109/TVCG.2013.159","Hans Lamecker","male",1,3,"M"
"10.1109/TVCG.2013.159","Heiko Ramm","male",0.8,2,"M"
"10.1109/TVCG.2013.159","Moritz Ehlke","male",1,1,"F"
"10.1109/TVCG.2013.159","Stefan Zachow","male",0.833333333333333,5,"L"
"10.1109/TVCG.2013.160","Jean-Francois Im","male",1,1,"F"
"10.1109/TVCG.2013.160","Michael J. McGuffin","male",1,2,"M"
"10.1109/TVCG.2013.160","Rock Leung","male",0.8,3,"L"
"10.1109/TVCG.2013.161","Adrian Maries","male",0.888888888888889,1,"F"
"10.1109/TVCG.2013.161","Caterina Rosano","female",1,7,"M"
"10.1109/TVCG.2013.161","G. Elisabeta Marai","male",1,8,"L"
"10.1109/TVCG.2013.161","Kim F. Wong","female",0.857142857142857,4,"M"
"10.1109/TVCG.2013.161","MeganOlson Hunt","unknown",0,3,"M"
"10.1109/TVCG.2013.161","Nathan Mays","male",1,2,"M"
"10.1109/TVCG.2013.161","Robert Boudreau","male",0.857142857142857,6,"M"
"10.1109/TVCG.2013.161","William J. Layton","male",0.857142857142857,5,"M"
"10.1109/TVCG.2013.162","Li Yu","female",0.714285714285714,2,"M"
"10.1109/TVCG.2013.162","Wenwen Dou","female",1,1,"F"
"10.1109/TVCG.2013.162","William Ribarsky","male",0.857142857142857,5,"L"
"10.1109/TVCG.2013.162","Xiaoyu Wang","male",1,3,"M"
"10.1109/TVCG.2013.162","Zhiqiang Ma","male",1,4,"M"
"10.1109/TVCG.2013.163","Anastasia Bezerianos","female",1,4,"M"
"10.1109/TVCG.2013.163","Jean-Daniel Fekete","male",1,5,"L"
"10.1109/TVCG.2013.163","Petra Isenberg","female",0.857142857142857,1,"F"
"10.1109/TVCG.2013.163","Pierre Dragicevic","male",1,2,"M"
"10.1109/TVCG.2013.163","Wesley Willett","male",1,3,"M"
"10.1109/TVCG.2013.164","Avital Steinitz","female",1,3,"M"
"10.1109/TVCG.2013.164","Björn Hartmann","male",1,4,"M"
"10.1109/TVCG.2013.164","Maneesh Agrawala","male",0.8,5,"L"
"10.1109/TVCG.2013.164","Shiry Ginosar","unisex",1,2,"M"
"10.1109/TVCG.2013.164","Wesley Willett","male",1,1,"F"
"10.1109/TVCG.2013.166","Kasper Hornbæk","male",0.8,4,"L"
"10.1109/TVCG.2013.166","Mikkel Rønne Jakobsen","male",0.8,1,"F"
"10.1109/TVCG.2013.166","Søren Knudsen","male",1,3,"M"
"10.1109/TVCG.2013.166","Yonas Sahlemariam Haile","male",0.8,2,"M"
"10.1109/TVCG.2013.167","Christopher Collins","male",1,2,"M"
"10.1109/TVCG.2013.167","Fanny Chevalier","female",1,3,"M"
"10.1109/TVCG.2013.167","Jian Zhao","male",0.666666666666667,1,"F"
"10.1109/TVCG.2013.167","Ravin Balakrishnan","male",0.6,4,"L"
"10.1109/TVCG.2013.168","Amir H. Meghdadi","male",0.833333333333333,1,"F"
"10.1109/TVCG.2013.168","Pourang Irani","male",1,2,"L"
"10.1109/TVCG.2013.169","Bernhard Preim","male",1,3,"M"
"10.1109/TVCG.2013.169","Christian Godenschwager","male",0.875,2,"M"
"10.1109/TVCG.2013.169","Jan Kretschmer","male",0.75,1,"F"
"10.1109/TVCG.2013.169","Marc Stamminger","male",0.8,4,"L"
"10.1109/TVCG.2013.170","Kasper Hornbæk","male",0.8,2,"L"
"10.1109/TVCG.2013.170","Mikkel Rønne Jakobsen","male",0.8,1,"F"
"10.1109/TVCG.2013.172","Kwan-Liu Ma","male",1,2,"L"
"10.1109/TVCG.2013.172","Yubo Zhang","male",1,1,"F"
"10.1109/TVCG.2013.173","Alexander Lex","male",1,2,"M"
"10.1109/TVCG.2013.173","Hanspeter Pfister","male",1,4,"M"
"10.1109/TVCG.2013.173","Marc Streit","male",0.8,5,"L"
"10.1109/TVCG.2013.173","Nils Gehlenborg","male",1,3,"M"
"10.1109/TVCG.2013.173","Samuel Gratzl","male",1,1,"F"
"10.1109/TVCG.2013.174","Atul Rungta","male",0.8,1,"F"
"10.1109/TVCG.2013.174","Brian Summa","male",1,2,"M"
"10.1109/TVCG.2013.174","Dogan Demir","male",1,3,"M"
"10.1109/TVCG.2013.174","Peer-Timo Bremer","male",1,4,"M"
"10.1109/TVCG.2013.174","Valerio Pascucci","male",1,5,"L"
"10.1109/TVCG.2013.177","Andreas Reh","male",1,1,"F"
"10.1109/TVCG.2013.177","Christian Gusenbauer","male",0.875,2,"M"
"10.1109/TVCG.2013.177","Christoph Heinzl","male",0.8,5,"L"
"10.1109/TVCG.2013.177","Eduard Gröller","male",1,4,"M"
"10.1109/TVCG.2013.177","Johann Kastner","male",0.8,3,"M"
"10.1109/TVCG.2013.178","Björn Krüger","male",1,3,"M"
"10.1109/TVCG.2013.178","Jörn Kohlhammer","male",1,6,"L"
"10.1109/TVCG.2013.178","Jürgen Bernard","male",1,1,"F"
"10.1109/TVCG.2013.178","Nils Wilhelm","male",1,2,"M"
"10.1109/TVCG.2013.178","Thorsten May","male",0.8,4,"M"
"10.1109/TVCG.2013.178","Tobias Schreck","male",1,5,"M"
"10.1109/TVCG.2013.179","Carlos Eduardo Scheidegger","male",1,3,"L"
"10.1109/TVCG.2013.179","James T. Klosowski","male",0.857142857142857,2,"M"
"10.1109/TVCG.2013.179","Lauro Didier Lins","male",0.8,1,"F"
"10.1109/TVCG.2013.180","Bernhard Kainz","male",1,2,"M"
"10.1109/TVCG.2013.180","Dieter Schmalstieg","male",0.8,4,"L"
"10.1109/TVCG.2013.180","Markus Steinberger","male",1,3,"M"
"10.1109/TVCG.2013.180","Rostislav Khlebnikov","male",0.8,1,"F"
"10.1109/TVCG.2013.181","Gordon L. Kindlmann","male",1,2,"L"
"10.1109/TVCG.2013.181","Thomas Schultz 0001","male",0.833333333333333,1,"F"
"10.1109/TVCG.2013.182","Dirk J. Lehmann","male",1,1,"F"
"10.1109/TVCG.2013.182","Holger Theisel","male",0.8,2,"L"
"10.1109/TVCG.2013.183","Christine Nothelfer","female",1,3,"M"
"10.1109/TVCG.2013.183","Michael Correll","male",1,2,"M"
"10.1109/TVCG.2013.183","Michael Gleicher","male",1,1,"F"
"10.1109/TVCG.2013.183","Steven Franconeri","male",1,4,"L"
"10.1109/TVCG.2013.184","Bilal Alsallakh","male",0.8,1,"F"
"10.1109/TVCG.2013.184","Helwig Hauser","male",1,4,"L"
"10.1109/TVCG.2013.184","Silvia Miksch","female",1,3,"M"
"10.1109/TVCG.2013.184","Wolfgang Aigner","male",0.8,2,"M"
"10.1109/TVCG.2013.186","Dennis Thom","male",1,2,"M"
"10.1109/TVCG.2013.186","Edwin Puttmann","male",1,4,"M"
"10.1109/TVCG.2013.186","Florian Heimerl","male",0.8,3,"M"
"10.1109/TVCG.2013.186","Harald Bosch","male",1,1,"F"
"10.1109/TVCG.2013.186","Michael Wörner","male",1,7,"M"
"10.1109/TVCG.2013.186","Robert Krüger","male",0.857142857142857,6,"M"
"10.1109/TVCG.2013.186","Steffen Koch","male",0.8,5,"M"
"10.1109/TVCG.2013.186","Thomas Ertl","male",0.833333333333333,8,"L"
"10.1109/TVCG.2013.187","Alexander Wolff","male",1,4,"L"
"10.1109/TVCG.2013.187","Jan-Henrik Haunert","male",1,2,"M"
"10.1109/TVCG.2013.187","Joachim Spoerhase","male",0.8,3,"M"
"10.1109/TVCG.2013.187","Martin Fink 0001","male",1,1,"F"
"10.1109/TVCG.2013.188","Chris North","male",0.833333333333333,5,"M"
"10.1109/TVCG.2013.188","Dipayan Maiti","male",1,3,"M"
"10.1109/TVCG.2013.188","Lauren Bradel","female",0.6,2,"M"
"10.1109/TVCG.2013.188","Leanna House","female",1,4,"M"
"10.1109/TVCG.2013.188","Scotland Leman","female",0.6,6,"L"
"10.1109/TVCG.2013.188","Xinran Hu","female",1,1,"F"
"10.1109/TVCG.2013.189","Benjamin Köhler","male",1,1,"F"
"10.1109/TVCG.2013.189","Bernhard Preim","male",1,6,"L"
"10.1109/TVCG.2013.189","Holger Theisel","male",0.8,4,"M"
"10.1109/TVCG.2013.189","Matthias Gutberlet","male",1,5,"M"
"10.1109/TVCG.2013.189","Rocco Gasteiger","male",0.8,2,"M"
"10.1109/TVCG.2013.189","Uta Preim","female",1,3,"M"
"10.1109/TVCG.2013.190","Bing Wang","male",1,1,"F"
"10.1109/TVCG.2013.190","Klaus Mueller","male",0.8,3,"L"
"10.1109/TVCG.2013.190","Puripant Ruchikachorn","unknown",0,2,"M"
"10.1109/TVCG.2013.191","Bongshin Lee","female",1,1,"F"
"10.1109/TVCG.2013.191","Greg Smith","male",1,3,"L"
"10.1109/TVCG.2013.191","Rubaiat Habib Kazi","male",1,2,"M"
"10.1109/TVCG.2013.192","Charles Perin","male",0.857142857142857,1,"F"
"10.1109/TVCG.2013.192","Jean-Daniel Fekete","male",1,3,"L"
"10.1109/TVCG.2013.192","Romain Vuillemot","male",1,2,"M"
"10.1109/TVCG.2013.193","Gennady L. Andrienko","male",1,2,"M"
"10.1109/TVCG.2013.193","Louise Barrett","female",1,3,"M"
"10.1109/TVCG.2013.193","Marcus Dostie","male",1,4,"M"
"10.1109/TVCG.2013.193","Natalia V. Andrienko","female",1,1,"F"
"10.1109/TVCG.2013.193","S. Peter Henzi","male",1,5,"L"
"10.1109/TVCG.2013.194","Daniel Weiskopf","male",0.888888888888889,2,"L"
"10.1109/TVCG.2013.194","Kuno Kurzhals","male",0.8,1,"F"
"10.1109/TVCG.2013.196","Enxun Wei","unknown",0,3,"M"
"10.1109/TVCG.2013.196","Mengchen Liu","female",1,4,"M"
"10.1109/TVCG.2013.196","Shixia Liu","female",1,1,"F"
"10.1109/TVCG.2013.196","Yang Liu 0014","male",0.6,5,"L"
"10.1109/TVCG.2013.196","Yingcai Wu","male",1,2,"M"
"10.1109/TVCG.2013.197","Amir Hossein Hajizadeh","male",0.833333333333333,1,"F"
"10.1109/TVCG.2013.197","Melanie Tory","female",0.833333333333333,2,"M"
"10.1109/TVCG.2013.197","Rock Leung","male",0.8,3,"L"
"10.1109/TVCG.2013.198","Clemens H. Cap","male",0.8,3,"M"
"10.1109/TVCG.2013.198","Heidrun Schumann","female",1,2,"M"
"10.1109/TVCG.2013.198","Steffen Hadlak","male",0.8,1,"F"
"10.1109/TVCG.2013.198","Till Wollenberg","male",0.8,4,"L"
"10.1109/TVCG.2013.200","Ben Shneiderman","male",1,5,"L"
"10.1109/TVCG.2013.200","Catherine Plaisant","female",1,4,"M"
"10.1109/TVCG.2013.200","Hanseung Lee","male",1,3,"M"
"10.1109/TVCG.2013.200","Megan Monroe","female",1,1,"F"
"10.1109/TVCG.2013.200","Rongjian Lan","male",1,2,"M"
"10.1109/TVCG.2013.205","Chris North","male",0.833333333333333,2,"L"
"10.1109/TVCG.2013.205","Christopher Andrews","male",1,1,"F"
"10.1109/TVCG.2013.206","Alexander Rind","male",1,1,"F"
"10.1109/TVCG.2013.206","Bilal Alsallakh","male",0.8,4,"M"
"10.1109/TVCG.2013.206","Silvia Miksch","female",1,5,"L"
"10.1109/TVCG.2013.206","Tim Lammarsch","male",1,2,"M"
"10.1109/TVCG.2013.206","Wolfgang Aigner","male",0.8,3,"M"
"10.1109/TVCG.2013.207","David H. S. Chung","male",1,2,"M"
"10.1109/TVCG.2013.207","Iwan W. Griffiths","male",1,6,"M"
"10.1109/TVCG.2013.207","Mark W. Jones","male",1,5,"M"
"10.1109/TVCG.2013.207","Matthew L. Parry","male",1,3,"M"
"10.1109/TVCG.2013.207","Min Chen","male",1,7,"L"
"10.1109/TVCG.2013.207","Philip A. Legg","male",1,1,"F"
"10.1109/TVCG.2013.207","Rhodri Bown","male",0.8,4,"M"
"10.1109/TVCG.2013.208","Alireza Entezari","male",0.8,2,"L"
"10.1109/TVCG.2013.208","Tushar Athawale","male",0.8,1,"F"
"10.1109/TVCG.2013.209","Harshit Mehrotra","male",0.8,4,"M"
"10.1109/TVCG.2013.209","John T. Stasko","male",0.857142857142857,5,"L"
"10.1109/TVCG.2013.209","Mengdie Hu","female",1,3,"M"
"10.1109/TVCG.2013.209","Rahul C. Basole","male",0.8,1,"F"
"10.1109/TVCG.2013.209","Trustin Clear","male",0.8,2,"M"
"10.1109/TVCG.2013.210","Fanny Chevalier","female",1,1,"F"
"10.1109/TVCG.2013.210","Guia Gali","female",1,3,"L"
"10.1109/TVCG.2013.210","Romain Vuillemot","male",1,2,"M"
"10.1109/TVCG.2013.211","B. L. William Wong","male",1,3,"M"
"10.1109/TVCG.2013.211","Chris Rooney","male",0.833333333333333,4,"M"
